job_id,meta_industry,clean_requirements
3697382214,Retail and Consumer Goods,"[""Passion for food"",""Storytelling"",""Food preparation"",""Experience in retail (preferably Lowes Foods)"",""Knowledge of Lowes Foods store departments"",""Ability to lift 25 lbs. occasionally and 15 lbs. constantly"",""Ability to stand for extended periods of time"",""Strong communication skills"",""Strong organization and project management skills"",""Ability to multi-task"",""Must be at least 18 years of age""]"
3697383120,Retail and Consumer Goods,"[""Strong people skills"",""Clear, professional, concise communication"",""Collaboration and teamwork"",""Physical ability to lift 25-50 lbs"",""Information comprehension and direction-following"",""Extended periods of physical activity"",""Supervision communication and direction-following"",""Computer literacy, including Basic Microsoft Office"",""Troubleshooting systems and mechanical issues""]"
3697384019,Retail and Consumer Goods,"[""Lift 25 lbs. consistently"",""Lift 50 lbs. occasionally"",""Read and understand information and direction"",""Effective communication"",""Guest service skills"",""Selling skills""]"
3697384021,Retail and Consumer Goods,"[""Lift 40 lbs. constantly"",""Lift 60 lbs. occasionally"",""Understand information and direction"",""Knowledge of grocery operations"",""Learn multiple tasks"",""Learn technical requirements"",""Effective communication"",""Guest service skills"",""Bend"",""Kneel"",""Stand"",""Push/pull stock carts"",""Operate pallet jack""]"
3697384023,Retail and Consumer Goods,"[""5 years endpoint support experience"",""Associate degree in Computer Science, Information Technology or related field OR equivalent work experience"",""PC and Mac computer support experience"",""Windows Operating Systems and MacOS support"",""Hardware, peripherals, and software repair and troubleshooting"",""Verbal and written communication skills"",""Interpersonal skills"",""Patience, friendliness, and professionalism"",""Apple Devices support experience"",""JAMF experience""]"
3756145659,Retail and Consumer Goods,"[""Lift 25 lbs consistently"",""Lift 15 lbs constantly"",""Read and understand information and direction"",""Use math skills"",""Stand for extended periods"",""Communicate effectively"",""Provide guest service"",""Retrieve and push shopping carts"",""Bend and lift""]"
3701199634,Services,"[""3 years professional experience in nonprofit"",""Research experience in urban planning, public policy, or related"",""Survey research, statistics, data visualization"",""GIS mapping, database queries"",""Verbal, visual, and written communication skills"",""Bilingual language skills"",""Analytical and problem solving skills"",""Basic project coordination skills"",""Excellent writing, grammar, and proofreading skills"",""Organizational skills"",""Attention to detail"",""Stakeholder interaction"",""Collaboration with general supervision"",""Remote work ability"",""Cultural diversity awareness"",""Prioritization, multitasking, efficiency"",""Adaptability, flexibility"",""Entrepreneurship"",""Microsoft Office: Outlook, Word, Excel, Power Point"",""Graphic design interest, proficiency"",""Adobe Creative Suite, Canva""]"
3699053711,Technology,"[""Listed Requirements:**"","""",""Provide experienced Human Resources (HR) guidance"",""Maintain understanding of employment laws"",""Act as an HR consultant"",""Partner in staffing process"",""Collaborate on HR strategies"",""Partner with specialist teams"",""Calibrate performance assessments"",""Conduct investigations"",""Develop managers"",""Engage in process improvement"",""Lead projects"",""Perform other HR duties""]"
3697386803,Manufacturing,"[""Control Instrument Adjustment"",""Device Dismantling, Part Removal and Inspection"",""Troubleshooting and Repair (Bearings, Filters, Wiring, Valves, Gauges, Switches)"",""Preventive Maintenance Inspections, Lubrication, Cleaning"",""Production Machinery Plate Changeovers and Startup"",""Recordkeeping and Documentation""]"
3756106979,Manufacturing,"[""Any shift availability"",""35 pound lifting capability"",""Repetitive motion tolerance"",""Safe work practice adherence"",""US work authorization"",""Medical, drug, and background clearances"",""Audiometric test"",""High school diploma or GED"",""Adequate work experience""]"
3756113012,Manufacturing,"[""Bachelor's Degree"",""MBA"",""10 years of increasing responsibilities"",""SAP"",""Microsoft Excel"",""manufacturing experience"",""cost accounting experience"",""leadership"",""verbal communication skills"",""written communication skills"",""interpersonal skills"",""conflict resolution skills"",""team player"",""ability to handle multiple tasks""]"
3756113016,Manufacturing,"[""Bachelor's degree in Accounting or similar"",""Experience with ERPs (Solomon, Oracle, SAP, QAD)"",""Good verbal and written communication"",""Cash Application research and analysis"",""Cross-functional team experience"",""GAAP and SOX requirements"",""Microsoft Office proficiency (Excel, Word, PowerPoint)"",""Standard and specialized credit and collection procedures"",""Financial and Accounting Analytical skills"",""Presentation skills"",""Organizational skills""]"
3756113017,Manufacturing,"[""Flexible schedule"",""Weekend availability""]"
3756113018,Manufacturing,"[""High school graduate or GED"",""Lift 35 pounds"",""Repetitive motion work"",""Safe work practices"",""Right to work in the USA"",""Physician’s examination"",""Drug screen"",""Background check"",""Baseline audiometric test""]"
3693580926,Transportation and Logistics,"[""HVAC experience"",""High School Diploma or GED"",""Electrical repairs experience"",""Electrical/electronic systems testing experience"",""Circuit diagram interpretation experience"",""A/C and D/C electrical systems experience"",""Certifications applicable to assigned job"",""Mechanical and electrical systems knowledge"",""Troubleshooting using schematics and multimeters"",""Electrical tools and equipment usage"",""Computer skills"",""Railroad equipment maintenance experience"",""Technical school or apprenticeship program completion""]"
3693586570,Transportation and Logistics,"[""Amtrak project management standards and policies"",""Industry best practices"",""Project-specific requirements"",""Project scheduling"",""Cost control"",""Integrated master schedule development"",""Master risk register development"",""Spend forecast development"",""Project risk evaluation and impact assessment"",""Risk mitigation plan development"",""Contingencies development"",""Collection of progress and performance data"",""External cost and schedule data integration"",""Engineering Capital Construction yearly plan development"",""Contractor baseline and schedule updates review"",""Constructability analysis"",""Risk analysis"",""Critical path analysis"",""Schedule quality assessments"",""Delay and Time Impact Analysis"",""Construction and engineering schedule management expertise"",""Earned value management expertise"",""Tools and techniques expertise"",""Industry best practices expertise"",""Project delay claims advice and analysis"",""Report and presentation preparation and delivery"",""Team deliverable quality and timeliness assurance"",""Junior team member training and mentoring"",""EPPM and other department-approved systems management"",""Scheduling and cost engineering practices integration"",""Consulting contract and task order management"",""Consultant staff supervision""]"
3694115010,Transportation and Logistics,"[""Manages equipment inspection, maintenance, and repair programs "",""Provides diagnostic and troubleshooting expertise "",""Maintains oversight responsibility for mechanical, safety and material issues"",""Manages maintenance of rolling stock equipment "",""Oversees scheduling and execution of work orders "",""Reviews daily reports for inspection and work order results "",""Monitors availability and reliability metrics "",""Participates in Maintenance Effectiveness Reviews "",""Ensures proper training in inspection, test, and maintenance procedures "",""Implements inspection and mechanical service related safety plans and programs "",""PC skills including word processing, spreadsheets and presentation software""]"
3757445924,Services,"[""Qualifications:**"","""",""BLS certification"",""Registered Nurse license"",""Bachelor's degree"",""5 years in Surgery/Day Surgery"",""2 years in supervisory/charge nurse role""]"
3757463074,Services,"[""Invasive Cardiovascular Specialist/Electrophysiology Specialist training"",""Registered Cardiovascular Invasive Specialist Certification"",""Registered Cardiovascular Electrophysiology Specialist Certification"",""BLS"",""ACLS"",""CCI""]"
3701301007,Government and Public Policy,"[""Resource Conservation and Recovery Act "",""National Environmental Policy Act "",""Safe Drinking Water Act "",""Clean Air Act "",""National Pollutant Discharge Elimination System "",""wastewater management "",""petroleum storage "",""Hazardous Waste Operations (HAZWOPER)""]"
3693045283,Education and Training,"[""PhD in plant breeding, quantitative genetics, genomics"",""Statistical programming language: R, bash, Perl, Python"",""Published in peer-reviewed journals"",""Strong communication skills"",""Field work and outdoor environment experience"",""Analyzing large datasets"",""Student mentoring experience""]"
